first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose,Gender
2020/11/22,2020/11/28,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/11/22,2020/11/28,20-24,נקבה,11742,340,0,,,,,female
2020/11/22,2020/11/28,25-29,זכר,10608,210,0,,,,,male
2020/11/22,2020/11/28,25-29,נקבה,13524,316,0,,,,,female
2020/11/22,2020/11/28,25-29,לא ידוע,32,0,0,,,,,unknown
2020/11/22,2020/11/28,30-34,זכר,11487,214,0,,,,,male
2020/11/22,2020/11/28,30-34,נקבה,14258,305,0,,,,,female
2020/11/22,2020/11/28,30-34,לא ידוע,42,0,0,,,,,unknown
2020/11/22,2020/11/28,35-39,זכר,11165,213,0,,,,,male
2020/11/22,2020/11/28,35-39,לא ידוע,46,0,0,,,,,unknown
2020/11/22,2020/11/28,35-39,נקבה,14072,269,<15,,,,,female
2020/11/22,2020/11/28,40-44,לא ידוע,41,0,0,,,,,unknown
2020/11/22,2020/11/28,40-44,נקבה,13751,245,0,,,,,female
2020/11/22,2020/11/28,40-44,זכר,10704,196,0,,,,,male
2020/11/22,2020/11/28,45-49,לא ידוע,26,0,0,,,,,unknown
2020/11/22,2020/11/28,45-49,נקבה,13565,258,<15,,,,,female
2020/11/22,2020/11/28,45-49,זכר,9947,182,0,,,,,male
2020/11/22,2020/11/28,50-54,זכר,8573,173,<15,,,,,male
2020/11/22,2020/11/28,50-54,נקבה,11908,208,0,,,,,female
2020/11/22,2020/11/28,50-54,לא ידוע,25,0,0,,,,,unknown
2020/11/22,2020/11/28,55-59,זכר,7447,131,<15,,,,,male
2020/11/22,2020/11/28,55-59,לא ידוע,16,0,0,,,,,unknown
2020/11/22,2020/11/28,55-59,נקבה,10887,178,<15,,,,,female
2020/11/22,2020/11/28,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/11/22,2020/11/28,60-64,זכר,6883,101,<15,,,,,male
2020/11/22,2020/11/28,60-64,נקבה,9141,145,0,,,,,female
2020/11/22,2020/11/28,65-69,נקבה,7272,118,<15,,,,,female
2020/11/22,2020/11/28,65-69,זכר,5852,86,<15,,,,,male
2020/11/22,2020/11/28,65-69,לא ידוע,<15,<15,0,,,,,unknown
2020/11/22,2020/11/28,70-74,לא ידוע,18,0,0,,,,,unknown
2020/11/22,2020/11/28,70-74,זכר,4543,81,<15,,,,,male
2020/11/22,2020/11/28,70-74,נקבה,5456,81,<15,,,,,female
2020/11/22,2020/11/28,75-79,זכר,2279,49,<15,,,,,male
2020/11/22,2020/11/28,75-79,נקבה,2752,35,<15,,,,,female
2020/11/22,2020/11/28,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/11/22,2020/11/28,80+,זכר,3563,41,<15,,,,,male
2020/11/22,2020/11/28,80+,נקבה,6803,82,<15,,,,,female
2020/11/22,2020/11/28,80+,לא ידוע,19,0,0,,,,,unknown
2020/11/22,2020/11/28,NULL,זכר,2365,28,0,,,,,male
2020/11/22,2020/11/28,NULL,לא ידוע,221,<15,0,,,,,unknown
2020/11/22,2020/11/28,NULL,נקבה,1663,24,0,,,,,female
2020/11/29,2020/12/5,0-19,זכר,53078,1339,0,,,,,male
2020/11/29,2020/12/5,0-19,לא ידוע,143,<15,0,,,,,unknown
2020/11/29,2020/12/5,0-19,נקבה,42815,1166,0,,,,,female
2020/11/29,2020/12/5,20-24,זכר,12019,341,0,,,,,male
2020/11/29,2020/12/5,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/11/29,2020/12/5,20-24,נקבה,13766,498,0,,,,,female
2020/11/29,2020/12/5,25-29,זכר,12076,301,0,,,,,male
2020/11/29,2020/12/5,25-29,נקבה,15383,462,0,,,,,female
2020/11/29,2020/12/5,25-29,לא ידוע,34,0,0,,,,,unknown
2020/11/29,2020/12/5,30-34,זכר,12928,291,0,,,,,male
2020/11/29,2020/12/5,30-34,נקבה,16373,394,0,,,,,female
2020/11/29,2020/12/5,30-34,לא ידוע,36,<15,0,,,,,unknown
2020/11/29,2020/12/5,35-39,זכר,12290,272,<15,,,,,male
2020/11/29,2020/12/5,35-39,לא ידוע,53,<15,0,,,,,unknown
2020/11/29,2020/12/5,35-39,נקבה,15991,382,0,,,,,female
2020/11/29,2020/12/5,40-44,לא ידוע,28,0,0,,,,,unknown
2020/11/29,2020/12/5,40-44,נקבה,15964,367,0,,,,,female
2020/11/29,2020/12/5,40-44,זכר,12199,271,<15,,,,,male
2020/11/29,2020/12/5,45-49,לא ידוע,32,0,0,,,,,unknown
2020/11/29,2020/12/5,45-49,נקבה,15508,312,0,,,,,female
2020/11/29,2020/12/5,45-49,זכר,11384,282,<15,,,,,male
2020/11/29,2020/12/5,50-54,זכר,9409,218,0,,,,,male
2020/11/29,2020/12/5,50-54,נקבה,13429,314,<15,,,,,female
2020/11/29,2020/12/5,50-54,לא ידוע,27,<15,0,,,,,unknown
2020/11/29,2020/12/5,55-59,זכר,8390,190,<15,,,,,male
2020/11/29,2020/12/5,55-59,לא ידוע,24,0,0,,,,,unknown
2020/11/29,2020/12/5,55-59,נקבה,12397,257,<15,,,,,female
2020/11/29,2020/12/5,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/11/29,2020/12/5,60-64,זכר,7546,181,<15,,,,,male
2020/11/29,2020/12/5,60-64,נקבה,10473,188,<15,,,,,female
2020/11/29,2020/12/5,65-69,נקבה,8237,170,<15,,,,,female
2020/11/29,2020/12/5,65-69,זכר,6547,150,<15,,,,,male
2020/11/29,2020/12/5,65-69,לא ידוע,<15,0,0,,,,,unknown
2020/11/29,2020/12/5,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/11/29,2020/12/5,70-74,זכר,5163,130,<15,,,,,male
2020/11/29,2020/12/5,70-74,נקבה,6100,126,<15,,,,,female
2020/11/29,2020/12/5,75-79,זכר,2689,70,<15,,,,,male
2020/11/29,2020/12/5,75-79,נקבה,3212,74,<15,,,,,female
2020/11/29,2020/12/5,75-79,לא ידוע,20,0,0,,,,,unknown
2020/11/29,2020/12/5,80+,זכר,4427,89,<15,,,,,male
2020/11/29,2020/12/5,80+,נקבה,9019,132,<15,,,,,female
2020/11/29,2020/12/5,80+,לא ידוע,27,0,0,,,,,unknown
2020/11/29,2020/12/5,NULL,זכר,2319,34,0,,,,,male
2020/11/29,2020/12/5,NULL,לא ידוע,242,<15,0,,,,,unknown
2020/11/29,2020/12/5,NULL,נקבה,1573,22,0,,,,,female
2020/12/6,2020/12/12,0-19,זכר,66856,1704,0,,,,,male
2020/12/6,2020/12/12,0-19,לא ידוע,202,<15,0,,,,,unknown
2020/12/6,2020/12/12,0-19,נקבה,56439,1630,0,,,,,female
2020/12/6,2020/12/12,20-24,זכר,13762,487,0,,,,,male
2020/12/6,2020/12/12,20-24,לא ידוע,28,0,0,,,,,unknown
2020/12/6,2020/12/12,20-24,נקבה,16133,629,0,,,,,female
2020/12/6,2020/12/12,25-29,זכר,13740,425,<15,,,,,male
2020/12/6,2020/12/12,25-29,נקבה,18140,618,0,,,,,female
2020/12/6,2020/12/12,25-29,לא ידוע,25,0,0,,,,,unknown
2020/12/6,2020/12/12,30-34,זכר,14736,434,0,,,,,male
2020/12/6,2020/12/12,30-34,נקבה,19261,539,<15,,,,,female
2020/12/6,2020/12/12,30-34,לא ידוע,45,<15,0,,,,,unknown
2020/12/6,2020/12/12,35-39,זכר,14699,382,0,,,,,male
2020/12/6,2020/12/12,35-39,לא ידוע,54,0,0,,,,,unknown
2020/12/6,2020/12/12,35-39,נקבה,19341,469,0,,,,,female
2020/12/6,2020/12/12,40-44,לא ידוע,43,<15,0,,,,,unknown
2020/12/6,2020/12/12,40-44,נקבה,19342,514,0,,,,,female
2020/12/6,2020/12/12,40-44,זכר,14328,381,0,,,,,male
2020/12/6,2020/12/12,45-49,לא ידוע,23,0,0,,,,,unknown
2020/12/6,2020/12/12,45-49,נקבה,18460,460,<15,,,,,female
2020/12/6,2020/12/12,45-49,זכר,13291,331,0,,,,,male
2020/12/6,2020/12/12,50-54,זכר,11194,331,<15,,,,,male
2020/12/6,2020/12/12,50-54,נקבה,15393,372,<15,,,,,female
2020/12/6,2020/12/12,50-54,לא ידוע,30,0,0,,,,,unknown
2020/12/6,2020/12/12,55-59,זכר,9379,266,<15,,,,,male
2020/12/6,2020/12/12,55-59,לא ידוע,30,<15,0,,,,,unknown
2020/12/6,2020/12/12,55-59,נקבה,13482,304,<15,,,,,female
2020/12/6,2020/12/12,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/12/6,2020/12/12,60-64,זכר,8534,242,<15,,,,,male
2020/12/6,2020/12/12,60-64,נקבה,11280,257,<15,,,,,female
2020/12/6,2020/12/12,65-69,נקבה,8413,181,<15,,,,,female
2020/12/6,2020/12/12,65-69,זכר,7318,206,<15,,,,,male
2020/12/6,2020/12/12,65-69,לא ידוע,15,0,0,,,,,unknown
2020/12/6,2020/12/12,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/12/6,2020/12/12,70-74,זכר,5321,138,<15,,,,,male
2020/12/6,2020/12/12,70-74,נקבה,6340,133,<15,,,,,female
2020/12/6,2020/12/12,75-79,זכר,2851,87,<15,,,,,male
2020/12/6,2020/12/12,75-79,נקבה,3448,79,<15,,,,,female
2020/12/6,2020/12/12,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/12/6,2020/12/12,80+,זכר,5050,107,<15,,,,,male
2020/12/6,2020/12/12,80+,נקבה,10705,203,29,,,,,female
2020/12/6,2020/12/12,80+,לא ידוע,33,0,0,,,,,unknown
2020/12/6,2020/12/12,NULL,זכר,2636,55,0,,,,,male
2020/12/6,2020/12/12,NULL,לא ידוע,320,<15,0,,,,,unknown
2020/12/6,2020/12/12,NULL,נקבה,1755,25,0,,,,,female
2020/12/13,2020/12/19,0-19,זכר,74599,2648,0,,,,,male
2020/12/13,2020/12/19,0-19,לא ידוע,179,<15,0,,,,,unknown
2020/12/13,2020/12/19,0-19,נקבה,64731,2490,0,,,,,female
2020/12/13,2020/12/19,20-24,זכר,16131,643,0,,,,,male
2020/12/13,2020/12/19,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/12/13,2020/12/19,20-24,נקבה,19156,883,<15,,,,,female
2020/12/13,2020/12/19,25-29,זכר,16322,654,0,,,,,male
2020/12/13,2020/12/19,25-29,נקבה,20859,834,0,,,,,female
2020/12/13,2020/12/19,25-29,לא ידוע,18,0,0,,,,,unknown
2020/12/13,2020/12/19,30-34,זכר,17437,557,0,,,,,male
2020/12/13,2020/12/19,30-34,נקבה,22084,731,0,,,,,female
2020/12/13,2020/12/19,30-34,לא ידוע,36,0,0,,,,,unknown
2020/12/13,2020/12/19,35-39,זכר,17147,495,0,,,,,male
2020/12/13,2020/12/19,35-39,לא ידוע,57,<15,0,,,,,unknown
2020/12/13,2020/12/19,35-39,נקבה,21902,691,0,,,,,female
2020/12/13,2020/12/19,40-44,לא ידוע,38,<15,0,,,,,unknown
2020/12/13,2020/12/19,40-44,נקבה,21560,690,0,,,,,female
2020/12/13,2020/12/19,40-44,זכר,16785,503,<15,,,,,male
2020/12/13,2020/12/19,45-49,לא ידוע,31,<15,0,,,,,unknown
2020/12/13,2020/12/19,45-49,נקבה,20127,690,<15,,,,,female
2020/12/13,2020/12/19,45-49,זכר,15520,540,0,,,,,male
2020/12/13,2020/12/19,50-54,זכר,12566,436,<15,,,,,male
2020/12/13,2020/12/19,50-54,נקבה,17102,518,0,,,,,female
2020/12/13,2020/12/19,50-54,לא ידוע,28,<15,0,,,,,unknown
2020/12/13,2020/12/19,55-59,זכר,10709,388,<15,,,,,male
2020/12/13,2020/12/19,55-59,לא ידוע,17,0,0,,,,,unknown
2020/12/13,2020/12/19,55-59,נקבה,15343,477,0,,,,,female
2020/12/13,2020/12/19,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/12/13,2020/12/19,60-64,זכר,9627,312,<15,,,,,male
2020/12/13,2020/12/19,60-64,נקבה,12727,350,<15,,,,,female
2020/12/13,2020/12/19,65-69,נקבה,9871,304,<15,,,,,female
2020/12/13,2020/12/19,65-69,זכר,8092,263,<15,,,,,male
2020/12/13,2020/12/19,65-69,לא ידוע,<15,0,0,,,,,unknown
2020/12/13,2020/12/19,70-74,לא ידוע,15,<15,0,,,,,unknown
2020/12/13,2020/12/19,70-74,זכר,6255,234,<15,,,,,male
2020/12/13,2020/12/19,70-74,נקבה,7362,203,<15,,,,,female
2020/12/13,2020/12/19,75-79,זכר,3102,98,<15,,,,,male
2020/12/13,2020/12/19,75-79,נקבה,3894,122,<15,,,,,female
2020/12/13,2020/12/19,75-79,לא ידוע,16,0,0,,,,,unknown
2020/12/13,2020/12/19,80+,זכר,5382,167,28,,,,,male
2020/12/13,2020/12/19,80+,נקבה,11798,258,21,,,,,female
2020/12/13,2020/12/19,80+,לא ידוע,19,<15,0,,,,,unknown
2020/12/13,2020/12/19,NULL,זכר,2792,75,0,,,,,male
2020/12/13,2020/12/19,NULL,לא ידוע,344,<15,0,,,,,unknown
2020/12/13,2020/12/19,NULL,נקבה,1974,50,0,,,,,female
2020/12/20,2020/12/26,0-19,זכר,101265,4121,0,137,,,0,male
2020/12/20,2020/12/26,0-19,לא ידוע,315,15,0,,,,0,unknown
2020/12/20,2020/12/26,0-19,נקבה,81306,3987,0,165,,,0,female
2020/12/20,2020/12/26,20-24,זכר,22211,1080,<15,1289,,,0,male
2020/12/20,2020/12/26,20-24,לא ידוע,38,<15,0,19,,,0,unknown
2020/12/20,2020/12/26,20-24,נקבה,23878,1415,0,1387,,,0,female
2020/12/20,2020/12/26,25-29,זכר,19721,982,0,2936,,,0,male
2020/12/20,2020/12/26,25-29,נקבה,24539,1282,0,2790,,,0,female
2020/12/20,2020/12/26,25-29,לא ידוע,22,<15,0,48,,,0,unknown
2020/12/20,2020/12/26,30-34,זכר,19830,926,0,4262,,,0,male
2020/12/20,2020/12/26,30-34,נקבה,25038,1058,0,3718,,,0,female
2020/12/20,2020/12/26,30-34,לא ידוע,45,<15,0,85,,,0,unknown
2020/12/20,2020/12/26,35-39,זכר,19593,837,0,4526,,,0,male
2020/12/20,2020/12/26,35-39,לא ידוע,49,<15,0,94,,,0,unknown
2020/12/20,2020/12/26,35-39,נקבה,24436,963,0,4984,,,0,female
2020/12/20,2020/12/26,40-44,לא ידוע,36,<15,0,88,,,0,unknown
2020/12/20,2020/12/26,40-44,נקבה,23613,1054,0,6437,,,0,female
2020/12/20,2020/12/26,40-44,זכר,18491,761,0,4976,,,0,male
2020/12/20,2020/12/26,45-49,לא ידוע,35,<15,0,70,,,0,unknown
2020/12/20,2020/12/26,45-49,נקבה,22423,940,<15,7442,,,0,female
2020/12/20,2020/12/26,45-49,זכר,17245,733,<15,5426,,,0,male
2020/12/20,2020/12/26,50-54,זכר,13951,632,<15,5313,,,0,male
2020/12/20,2020/12/26,50-54,נקבה,18656,749,0,7423,,,0,female
2020/12/20,2020/12/26,50-54,לא ידוע,37,<15,0,60,,,0,unknown
2020/12/20,2020/12/26,55-59,זכר,11682,546,<15,5553,,,0,male
2020/12/20,2020/12/26,55-59,לא ידוע,25,0,0,45,,,0,unknown
2020/12/20,2020/12/26,55-59,נקבה,16476,609,<15,8152,,,0,female
2020/12/20,2020/12/26,60-64,לא ידוע,17,<15,0,70,,,0,unknown
2020/12/20,2020/12/26,60-64,זכר,10305,467,<15,21412,,,0,male
2020/12/20,2020/12/26,60-64,נקבה,13458,517,<15,21391,,,0,female
2020/12/20,2020/12/26,65-69,נקבה,10468,378,<15,25755,,,0,female
2020/12/20,2020/12/26,65-69,זכר,8680,446,<15,27150,,,0,male
2020/12/20,2020/12/26,65-69,לא ידוע,<15,0,0,44,,,0,unknown
2020/12/20,2020/12/26,70-74,לא ידוע,<15,<15,0,61,,,0,unknown
2020/12/20,2020/12/26,70-74,זכר,6511,284,17,27134,,,0,male
2020/12/20,2020/12/26,70-74,נקבה,7990,278,<15,24444,,,0,female
2020/12/20,2020/12/26,75-79,זכר,3421,164,<15,14890,,,0,male
2020/12/20,2020/12/26,75-79,נקבה,4481,174,<15,13270,,,0,female
2020/12/20,2020/12/26,75-79,לא ידוע,17,<15,0,20,,,0,unknown
2020/12/20,2020/12/26,80+,זכר,6342,209,30,15528,,,0,male
2020/12/20,2020/12/26,80+,נקבה,14026,328,33,15298,,,0,female
2020/12/20,2020/12/26,80+,לא ידוע,29,0,0,19,,,0,unknown
2020/12/20,2020/12/26,NULL,זכר,2494,56,0,<15,,,0,male
2020/12/20,2020/12/26,NULL,לא ידוע,303,<15,0,,,,0,unknown
2020/12/20,2020/12/26,NULL,נקבה,1811,68,0,<15,,,0,female
2020/12/27,2021/1/2,0-19,זכר,125528,6884,0,1844,,,0,male
2020/12/27,2021/1/2,0-19,לא ידוע,289,<15,0,<15,,,0,unknown
2020/12/27,2021/1/2,0-19,נקבה,108491,5914,0,1621,,,0,female
2020/12/27,2021/1/2,20-24,זכר,19863,1602,<15,10855,,,0,male
2020/12/27,2021/1/2,20-24,לא ידוע,21,<15,0,102,,,0,unknown
2020/12/27,2021/1/2,20-24,נקבה,24184,1861,<15,8563,,,0,female
2020/12/27,2021/1/2,25-29,זכר,18504,1329,<15,12151,,,0,male
2020/12/27,2021/1/2,25-29,נקבה,25672,1643,0,10598,,,0,female
2020/12/27,2021/1/2,25-29,לא ידוע,23,<15,0,146,,,0,unknown
2020/12/27,2021/1/2,30-34,זכר,19998,1229,0,15117,,,0,male
2020/12/27,2021/1/2,30-34,נקבה,27581,1474,0,13099,,,0,female
2020/12/27,2021/1/2,30-34,לא ידוע,32,<15,0,243,,,0,unknown
2020/12/27,2021/1/2,35-39,זכר,20555,1143,0,18177,,,0,male
2020/12/27,2021/1/2,35-39,לא ידוע,63,<15,0,279,,,0,unknown
2020/12/27,2021/1/2,35-39,נקבה,28153,1381,0,17413,,,0,female
2020/12/27,2021/1/2,40-44,לא ידוע,53,<15,0,295,,,0,unknown
2020/12/27,2021/1/2,40-44,נקבה,26461,1266,<15,22326,,,0,female
2020/12/27,2021/1/2,40-44,זכר,19000,980,0,20953,,,0,male
2020/12/27,2021/1/2,45-49,לא ידוע,43,<15,0,214,,,0,unknown
2020/12/27,2021/1/2,45-49,נקבה,23636,1162,<15,26468,,,0,female
2020/12/27,2021/1/2,45-49,זכר,16412,944,<15,24971,,,0,male
2020/12/27,2021/1/2,50-54,זכר,12782,861,<15,26558,,,0,male
2020/12/27,2021/1/2,50-54,נקבה,18722,1044,0,28397,,,0,female
2020/12/27,2021/1/2,50-54,לא ידוע,45,<15,0,151,,,0,unknown
2020/12/27,2021/1/2,55-59,זכר,10464,679,<15,34141,,,0,male
2020/12/27,2021/1/2,55-59,לא ידוע,43,<15,0,103,,,0,unknown
2020/12/27,2021/1/2,55-59,נקבה,16150,830,<15,34925,,,0,female
2020/12/27,2021/1/2,60-64,לא ידוע,26,0,0,84,,,0,unknown
2020/12/27,2021/1/2,60-64,זכר,8819,623,<15,54807,,,0,male
2020/12/27,2021/1/2,60-64,נקבה,12615,656,<15,55569,,,0,female
2020/12/27,2021/1/2,65-69,נקבה,9324,530,<15,60668,,,0,female
2020/12/27,2021/1/2,65-69,זכר,7374,497,<15,58579,,,0,male
2020/12/27,2021/1/2,65-69,לא ידוע,16,<15,0,67,,,0,unknown
2020/12/27,2021/1/2,70-74,לא ידוע,24,<15,0,51,,,0,unknown
2020/12/27,2021/1/2,70-74,זכר,5587,382,15,55002,,,0,male
2020/12/27,2021/1/2,70-74,נקבה,7022,347,<15,58698,,,0,female
2020/12/27,2021/1/2,75-79,זכר,3115,195,15,32979,,,0,male
2020/12/27,2021/1/2,75-79,נקבה,3994,213,<15,36028,,,0,female
2020/12/27,2021/1/2,75-79,לא ידוע,20,<15,0,23,,,0,unknown
2020/12/27,2021/1/2,80+,זכר,5781,292,48,43797,,,0,male
2020/12/27,2021/1/2,80+,נקבה,12896,417,46,59786,,,0,female
2020/12/27,2021/1/2,80+,לא ידוע,29,0,0,46,,,0,unknown
2020/12/27,2021/1/2,NULL,זכר,1784,84,0,<15,,,0,male
2020/12/27,2021/1/2,NULL,לא ידוע,358,15,0,<15,,,0,unknown
2020/12/27,2021/1/2,NULL,נקבה,1914,129,0,39,,,0,female
2021/1/3,2021/1/9,0-19,זכר,144103,9797,0,2499,,,0,male
2021/1/3,2021/1/9,0-19,לא ידוע,363,26,0,21,,,0,unknown
2021/1/3,2021/1/9,0-19,נקבה,126574,8649,0,2729,,,0,female
2021/1/3,2021/1/9,20-24,זכר,21535,2336,0,16012,,,0,male
2021/1/3,2021/1/9,20-24,לא ידוע,19,<15,0,122,,,0,unknown
2021/1/3,2021/1/9,20-24,נקבה,26525,2659,0,12806,,,0,female
2021/1/3,2021/1/9,25-29,זכר,20232,1807,0,13931,,,0,male
2021/1/3,2021/1/9,25-29,נקבה,27896,2141,<15,12729,,,0,female
2021/1/3,2021/1/9,25-29,לא ידוע,24,0,0,158,,,0,unknown
2021/1/3,2021/1/9,30-34,זכר,22058,1665,<15,16429,,,0,male
2021/1/3,2021/1/9,30-34,נקבה,30728,1929,0,15957,,,0,female
2021/1/3,2021/1/9,30-34,לא ידוע,41,<15,0,209,,,0,unknown
2021/1/3,2021/1/9,35-39,זכר,23338,1510,0,20507,,,0,male
2021/1/3,2021/1/9,35-39,לא ידוע,59,<15,0,230,,,0,unknown
2021/1/3,2021/1/9,35-39,נקבה,32361,1896,0,21686,,,0,female
2021/1/3,2021/1/9,40-44,לא ידוע,54,<15,0,240,,,0,unknown
2021/1/3,2021/1/9,40-44,נקבה,30058,1772,<15,29083,,,0,female
2021/1/3,2021/1/9,40-44,זכר,21687,1407,0,26133,,,0,male
2021/1/3,2021/1/9,45-49,לא ידוע,45,<15,0,217,,,0,unknown
2021/1/3,2021/1/9,45-49,נקבה,26744,1578,<15,35083,,,0,female
2021/1/3,2021/1/9,45-49,זכר,18567,1384,0,31044,,,0,male
2021/1/3,2021/1/9,50-54,זכר,13957,999,<15,33243,,,0,male
2021/1/3,2021/1/9,50-54,נקבה,20709,1264,0,37662,,,0,female
2021/1/3,2021/1/9,50-54,לא ידוע,46,<15,0,167,,,0,unknown
2021/1/3,2021/1/9,55-59,זכר,11191,927,<15,38794,,,0,male
2021/1/3,2021/1/9,55-59,לא ידוע,28,0,0,126,,,0,unknown
2021/1/3,2021/1/9,55-59,נקבה,17041,1146,<15,41927,,,0,female
2021/1/3,2021/1/9,60-64,לא ידוע,32,<15,0,71,,,0,unknown
2021/1/3,2021/1/9,60-64,זכר,9793,785,<15,38450,,,0,male
2021/1/3,2021/1/9,60-64,נקבה,14560,901,<15,43882,,,0,female
2021/1/3,2021/1/9,65-69,נקבה,10008,676,<15,41990,,,0,female
2021/1/3,2021/1/9,65-69,זכר,8007,639,<15,35408,,,0,male
2021/1/3,2021/1/9,65-69,לא ידוע,<15,<15,0,61,,,0,unknown
2021/1/3,2021/1/9,70-74,לא ידוע,<15,0,0,39,,,0,unknown
2021/1/3,2021/1/9,70-74,זכר,5931,439,23,30384,,,0,male
2021/1/3,2021/1/9,70-74,נקבה,7465,485,<15,38492,,,0,female
2021/1/3,2021/1/9,75-79,זכר,3338,245,20,17896,,,0,male
2021/1/3,2021/1/9,75-79,נקבה,4603,257,<15,23832,,,0,female
2021/1/3,2021/1/9,75-79,לא ידוע,18,<15,0,<15,,,0,unknown
2021/1/3,2021/1/9,80+,זכר,6866,449,72,27568,,,0,male
2021/1/3,2021/1/9,80+,נקבה,16378,678,60,41789,,,0,female
2021/1/3,2021/1/9,80+,לא ידוע,79,<15,0,30,,,0,unknown
2021/1/3,2021/1/9,NULL,זכר,2277,144,0,<15,,,0,male
2021/1/3,2021/1/9,NULL,לא ידוע,282,19,0,,,,,unknown
2021/1/3,2021/1/9,NULL,נקבה,1928,113,0,23,,,0,female
2021/1/10,2021/1/16,0-19,זכר,137494,11511,<15,995,117,,0,male
2021/1/10,2021/1/16,0-19,לא ידוע,265,27,0,<15,,,0,unknown
2021/1/10,2021/1/16,0-19,נקבה,120504,10972,<15,1012,140,,0,female
2021/1/10,2021/1/16,20-24,זכר,24847,2347,0,5962,1065,,0,male
2021/1/10,2021/1/16,20-24,לא ידוע,18,<15,0,56,20,,0,unknown
2021/1/10,2021/1/16,20-24,נקבה,30049,3023,0,5011,1164,,0,female
2021/1/10,2021/1/16,25-29,זכר,22561,1915,0,5067,2547,,0,male
2021/1/10,2021/1/16,25-29,נקבה,29499,2426,<15,6098,2481,,0,female
2021/1/10,2021/1/16,25-29,לא ידוע,28,<15,0,58,42,,0,unknown
2021/1/10,2021/1/16,30-34,זכר,24000,1832,<15,6544,3758,,0,male
2021/1/10,2021/1/16,30-34,נקבה,31567,2192,0,7776,3276,,0,female
2021/1/10,2021/1/16,30-34,לא ידוע,26,<15,0,65,71,,0,unknown
2021/1/10,2021/1/16,35-39,זכר,24580,1728,0,7798,4032,,0,male
2021/1/10,2021/1/16,35-39,לא ידוע,44,<15,0,77,87,,0,unknown
2021/1/10,2021/1/16,35-39,נקבה,32215,2174,<15,10443,4403,,0,female
2021/1/10,2021/1/16,40-44,לא ידוע,57,<15,0,57,73,,0,unknown
2021/1/10,2021/1/16,40-44,נקבה,30464,1970,<15,13139,5735,,0,female
2021/1/10,2021/1/16,40-44,זכר,22738,1531,<15,9207,4430,,0,male
2021/1/10,2021/1/16,45-49,לא ידוע,45,<15,0,56,63,,0,unknown
2021/1/10,2021/1/16,45-49,נקבה,27452,1753,0,16675,6703,,0,female
2021/1/10,2021/1/16,45-49,זכר,20016,1476,<15,12393,4811,,0,male
2021/1/10,2021/1/16,50-54,זכר,15505,1232,<15,24029,4654,,0,male
2021/1/10,2021/1/16,50-54,נקבה,22103,1446,<15,23675,6696,,0,female
2021/1/10,2021/1/16,50-54,לא ידוע,33,<15,0,58,54,,0,unknown
2021/1/10,2021/1/16,55-59,זכר,12859,1068,<15,22670,4877,,0,male
2021/1/10,2021/1/16,55-59,לא ידוע,16,<15,0,47,44,,0,unknown
2021/1/10,2021/1/16,55-59,נקבה,18567,1137,<15,20696,7199,,0,female
2021/1/10,2021/1/16,60-64,לא ידוע,23,<15,0,16,58,,0,unknown
2021/1/10,2021/1/16,60-64,זכר,11217,850,<15,7417,18500,,0,male
2021/1/10,2021/1/16,60-64,נקבה,15817,1010,<15,7932,18597,,0,female
2021/1/10,2021/1/16,65-69,נקבה,11203,715,<15,6000,22510,,0,female
2021/1/10,2021/1/16,65-69,זכר,9051,652,18,5156,23808,,0,male
2021/1/10,2021/1/16,65-69,לא ידוע,<15,0,0,17,41,,0,unknown
2021/1/10,2021/1/16,70-74,לא ידוע,<15,0,0,<15,59,,0,unknown
2021/1/10,2021/1/16,70-74,זכר,6470,518,31,3973,23708,,0,male
2021/1/10,2021/1/16,70-74,נקבה,8553,516,<15,5122,21196,,0,female
2021/1/10,2021/1/16,75-79,זכר,3682,267,22,2243,13087,,0,male
2021/1/10,2021/1/16,75-79,נקבה,5148,384,15,3154,11479,,0,female
2021/1/10,2021/1/16,75-79,לא ידוע,18,0,0,<15,19,,0,unknown
2021/1/10,2021/1/16,80+,זכר,7303,495,112,3382,13406,,0,male
2021/1/10,2021/1/16,80+,נקבה,16624,778,82,4977,13134,,0,female
2021/1/10,2021/1/16,80+,לא ידוע,43,<15,0,<15,18,,0,unknown
2021/1/10,2021/1/16,NULL,זכר,2517,137,0,<15,<15,,0,male
2021/1/10,2021/1/16,NULL,לא ידוע,280,<15,0,,,,,unknown
2021/1/10,2021/1/16,NULL,נקבה,2038,150,0,<15,<15,,0,female
2021/1/17,2021/1/23,0-19,זכר,84346,10382,0,6387,1472,,0,male
